Component Name,Original Filename,Area,Mass Info,Sample Name
Glutamate 146/128,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140,2710000,146.0 / 128.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min18 | Sample Number = 273,86300,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min18 | Sample Number = 273
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min20 | Sample Number = 289,64200,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min20 | Sample Number = 289
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min19 | Sample Number = 281,62400,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min19 | Sample Number = 281
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min22 | Sample Number = 305,54200,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min22 | Sample Number = 305
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min23 | Sample Number = 313,48200,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min23 | Sample Number = 313
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13A13CglcG90mincit | Sample Number = 266,31800,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90mincit | Sample Number = 266
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min21 | Sample Number = 282,25200,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min21 | Sample Number = 282
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min22 | Sample Number = 290,30300,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min22 | Sample Number = 290
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min21 | Sample Number = 296,29600,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min21 | Sample Number = 296
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min20 | Sample Number = 288,28600,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min20 | Sample Number = 288
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min21 | Sample Number = 294,22500,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min21 | Sample Number = 294
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min20 | Sample Number = 285,18200,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min20 | Sample Number = 285
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min20 | Sample Number = 274,25100,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min20 | Sample Number = 274
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min18 | Sample Number = 272,25400,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min18 | Sample Number = 272
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min19 | Sample Number = 280,23200,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min19 | Sample Number = 280
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min19 | Sample Number = 278,18600,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min19 | Sample Number = 278
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min23 | Sample Number = 298,27900,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min23 | Sample Number = 298
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min21 | Sample Number = 267,19400,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min21 | Sample Number = 267
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min22 | Sample Number = 275,17700,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min22 | Sample Number = 275
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min19 | Sample Number = 279,20600,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min19 | Sample Number = 279
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min23 | Sample Number = 283,15800,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min23 | Sample Number = 283
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min24 | Sample Number = 306,24700,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min24 | Sample Number = 306
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min18 | Sample Number = 269,22400,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min18 | Sample Number = 269
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min23 | Sample Number = 310,20100,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min23 | Sample Number = 310
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min21 | Sample Number = 284,15900,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min21 | Sample Number = 284
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min23 | Sample Number = 312,16600,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min23 | Sample Number = 312
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min20 | Sample Number = 286,19800,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min20 | Sample Number = 286
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min22 | Sample Number = 301,16400,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min22 | Sample Number = 301
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min19 | Sample Number = 268,16900,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min19 | Sample Number = 268
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min18 | Sample Number = 271,19300,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min18 | Sample Number = 271
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min18 | Sample Number = 270,21200,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min18 | Sample Number = 270
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min21 | Sample Number = 293,19700,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min21 | Sample Number = 293
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min22 | Sample Number = 292,16200,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min22 | Sample Number = 292
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min22 | Sample Number = 304,19300,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min22 | Sample Number = 304
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min23 | Sample Number = 311,15900,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min23 | Sample Number = 311
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min22 | Sample Number = 302,19100,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min22 | Sample Number = 302
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min23 | Sample Number = 309,19500,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min23 | Sample Number = 309
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min21 | Sample Number = 295,20400,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min21 | Sample Number = 295
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min24 | Sample Number = 291,19000,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min24 | Sample Number = 291
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min26 | Sample Number = 307,15400,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min26 | Sample Number = 307
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min19 | Sample Number = 277,16200,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min19 | Sample Number = 277
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min25 | Sample Number = 299,14000,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min25 | Sample Number = 299
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min20 | Sample Number = 287,18600,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min20 | Sample Number = 287
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min22 | Sample Number = 303,16200,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min22 | Sample Number = 303
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min20 | Sample Number = 276,13200,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min20 | Sample Number = 276
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min18 | Sample Number = 265,14100,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min18 | Sample Number = 265
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min24 | Sample Number = 308,12600,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min24 | Sample Number = 308
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min23 | Sample Number = 300,13200,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min23 | Sample Number = 300
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min10 | Sample Number = 156,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min10 | Sample Number = 156
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min11 | Sample Number = 164,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min11 | Sample Number = 164
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min12 | Sample Number = 172,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min12 | Sample Number = 172
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min13 | Sample Number = 180,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min13 | Sample Number = 180
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min9 | Sample Number = 148,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min9 | Sample Number = 148
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min10 | Sample Number = 149,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min10 | Sample Number = 149
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min11 | Sample Number = 157,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min11 | Sample Number = 157
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min12 | Sample Number = 165,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min12 | Sample Number = 165
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min13 | Sample Number = 173,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min13 | Sample Number = 173
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min14 | Sample Number = 181,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min14 | Sample Number = 181
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min9 | Sample Number = 141,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min9 | Sample Number = 141
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min10 | Sample Number = 166,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min10 | Sample Number = 166
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min11 | Sample Number = 174,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min11 | Sample Number = 174
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min12 | Sample Number = 182,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min12 | Sample Number = 182
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min7 | Sample Number = 142,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min7 | Sample Number = 142
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min8 | Sample Number = 150,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min8 | Sample Number = 150
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min9 | Sample Number = 158,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min9 | Sample Number = 158
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min10 | Sample Number = 167,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min10 | Sample Number = 167
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min11 | Sample Number = 175,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min11 | Sample Number = 175
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min12 | Sample Number = 183,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min12 | Sample Number = 183
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min7 | Sample Number = 143,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min7 | Sample Number = 143
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min8 | Sample Number = 151,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min8 | Sample Number = 151
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min9 | Sample Number = 159,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min9 | Sample Number = 159
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min10 | Sample Number = 168,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min10 | Sample Number = 168
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min11 | Sample Number = 176,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min11 | Sample Number = 176
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min12 | Sample Number = 184,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min12 | Sample Number = 184
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min7 | Sample Number = 144,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min7 | Sample Number = 144
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min8 | Sample Number = 152,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min8 | Sample Number = 152
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min9 | Sample Number = 160,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min9 | Sample Number = 160
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min10 | Sample Number = 169,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min10 | Sample Number = 169
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min11 | Sample Number = 177,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min11 | Sample Number = 177
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min12 | Sample Number = 185,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min12 | Sample Number = 185
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min7 | Sample Number = 145,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min7 | Sample Number = 145
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min8 | Sample Number = 153,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min8 | Sample Number = 153
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min9 | Sample Number = 161,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min9 | Sample Number = 161
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min10 | Sample Number = 170,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min10 | Sample Number = 170
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min11 | Sample Number = 178,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min11 | Sample Number = 178
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min12 | Sample Number = 186,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min12 | Sample Number = 186
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min7 | Sample Number = 146,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min7 | Sample Number = 146
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min8 | Sample Number = 154,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min8 | Sample Number = 154
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min9 | Sample Number = 162,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min9 | Sample Number = 162
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min10 | Sample Number = 171,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min10 | Sample Number = 171
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min11 | Sample Number = 179,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min11 | Sample Number = 179
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min7 | Sample Number = 147,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min7 | Sample Number = 147
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min8 | Sample Number = 155,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min8 | Sample Number = 155
Pyruvate 88/88,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min9 | Sample Number = 163,0,88.0 / 88.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min9 | Sample Number = 163
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13A13CglcG90mincit | Sample Number = 266,30500,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90mincit | Sample Number = 266
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min21 | Sample Number = 297,63800,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min21 | Sample Number = 297
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min18 | Sample Number = 273,56200,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min18 | Sample Number = 273
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min21 | Sample Number = 267,23000,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min21 | Sample Number = 267
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min20 | Sample Number = 288,43600,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min20 | Sample Number = 288
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min19 | Sample Number = 280,37100,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min19 | Sample Number = 280
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min19 | Sample Number = 268,23300,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min19 | Sample Number = 268
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min18 | Sample Number = 272,37800,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min18 | Sample Number = 272
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min18 | Sample Number = 270,28800,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min18 | Sample Number = 270
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min21 | Sample Number = 296,46100,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min21 | Sample Number = 296
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min18 | Sample Number = 269,29300,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min18 | Sample Number = 269
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min19 | Sample Number = 281,33900,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min19 | Sample Number = 281
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min21 | Sample Number = 294,34500,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min21 | Sample Number = 294
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min20 | Sample Number = 289,39800,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min20 | Sample Number = 289
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min22 | Sample Number = 303,22800,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min22 | Sample Number = 303
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min21 | Sample Number = 295,32300,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min21 | Sample Number = 295
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min18 | Sample Number = 271,26200,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min18 | Sample Number = 271
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min21 | Sample Number = 284,22500,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min21 | Sample Number = 284
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min22 | Sample Number = 304,26600,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min22 | Sample Number = 304
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min20 | Sample Number = 276,17800,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min20 | Sample Number = 276
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min20 | Sample Number = 287,25300,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min20 | Sample Number = 287
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min19 | Sample Number = 279,22900,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min19 | Sample Number = 279
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min20 | Sample Number = 286,29600,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min20 | Sample Number = 286
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min19 | Sample Number = 278,26300,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min19 | Sample Number = 278
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min22 | Sample Number = 302,26200,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min22 | Sample Number = 302
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min22 | Sample Number = 305,26800,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min22 | Sample Number = 305
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min23 | Sample Number = 313,22400,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min23 | Sample Number = 313
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min21 | Sample Number = 293,27700,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min21 | Sample Number = 293
Pyruvate 89/89,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min19 | Sample Number = 277,19000,89.0 / 89.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min19 | Sample Number = 277
