Component Name,Original Filename,Area,Mass Info,Sample Name
Glutamate 148/130,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P5 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=44 ",22000,148.0 / 130.0,2P Gln
Glutamate 148/130,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P6 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=53 ",26000,148.0 / 130.0,2P Gln
Glutamate 148/130,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2V1 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=6 ",43000,148.0 / 130.0,2V Gln
Glutamate 148/130,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2V2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=15 ",43000,148.0 / 130.0,2V Gln
Glutamate 148/130,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2V3 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=24 ",24600,148.0 / 130.0,2V Gln
Glutamate 148/130,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2V4 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=33 ",26200,148.0 / 130.0,2V Gln
Glutamate 148/130,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2V5 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=42 ",52200,148.0 / 130.0,2V Gln
Glutamate 148/130,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2V6 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=51 ",30400,148.0 / 130.0,2V Gln
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G1 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=10 ,58000,148.0 / 130.0,3G Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=19 ,38600,148.0 / 130.0,3G Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=28 ,56800,148.0 / 130.0,3G Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G4 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=37 ,48600,148.0 / 130.0,3G Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G5 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=46 ,32000,148.0 / 130.0,3G Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G6 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=55 ,34400,148.0 / 130.0,3G Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P1 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=11 ,59600,148.0 / 130.0,3P Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=20 ,37200,148.0 / 130.0,3P Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=29 ,69400,148.0 / 130.0,3P Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P4 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=38 ,62400,148.0 / 130.0,3P Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P5 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=47 ,52600,148.0 / 130.0,3P Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P6 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=56 ,61200,148.0 / 130.0,3P Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3V1 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=9 ,71800,148.0 / 130.0,3V Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3V2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=18 ,40400,148.0 / 130.0,3V Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3V3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=27 ,71200,148.0 / 130.0,3V Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3V4 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=36 ,53000,148.0 / 130.0,3V Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3V5 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=45 ,84200,148.0 / 130.0,3V Lac
Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3V6 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=54 ,58200,148.0 / 130.0,3V Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,200,148.0 / 41.0,1G NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=22 ,67,148.0 / 41.0,1G NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G5 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=40 ,200,148.0 / 41.0,1G NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=14 ,67,148.0 / 41.0,1P NA
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G1 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=7 ",267,148.0 / 41.0,2G Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",200,148.0 / 41.0,2G Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G3 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=25 ",134,148.0 / 41.0,2G Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G4 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=34 ",134,148.0 / 41.0,2G Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G5 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=43 ",333,148.0 / 41.0,2G Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G6 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=52 ",534,148.0 / 41.0,2G Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P1 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=8 ",866,148.0 / 41.0,2P Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=17 ",467,148.0 / 41.0,2P Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P3 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=26 ",801,148.0 / 41.0,2P Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P4 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=35 ",467,148.0 / 41.0,2P Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P6 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=53 ",200,148.0 / 41.0,2P Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2V1 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=6 ",400,148.0 / 41.0,2V Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2V2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=15 ",1134,148.0 / 41.0,2V Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2V3 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=24 ",267,148.0 / 41.0,2V Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2V4 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=33 ",334,148.0 / 41.0,2V Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2V5 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=42 ",533,148.0 / 41.0,2V Gln
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2V6 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=51 ",334,148.0 / 41.0,2V Gln
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G1 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=10 ,267,148.0 / 41.0,3G Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=19 ,334,148.0 / 41.0,3G Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=28 ,67,148.0 / 41.0,3G Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G4 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=37 ,400,148.0 / 41.0,3G Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G5 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=46 ,67,148.0 / 41.0,3G Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G6 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=55 ,133,148.0 / 41.0,3G Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P1 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=11 ,401,148.0 / 41.0,3P Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=20 ,133,148.0 / 41.0,3P Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=29 ,467,148.0 / 41.0,3P Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P4 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=38 ,333,148.0 / 41.0,3P Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P6 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=56 ,133,148.0 / 41.0,3P Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3V1 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=9 ,133,148.0 / 41.0,3V Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3V2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=18 ,334,148.0 / 41.0,3V Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3V3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=27 ,400,148.0 / 41.0,3V Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3V4 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=36 ,267,148.0 / 41.0,3V Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3V5 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=45 ,400,148.0 / 41.0,3V Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3V6 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=54 ,134,148.0 / 41.0,3V Lac
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G1 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=4 ,0,148.0 / 41.0,1G NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G4 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=31 ,0,148.0 / 41.0,1G NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G6 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=49 ,0,148.0 / 41.0,1G NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P1 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=5 ,0,148.0 / 41.0,1P NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0,148.0 / 41.0,1P NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P4 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=32 ,0,148.0 / 41.0,1P NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P5 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=41 ,0,148.0 / 41.0,1P NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P6 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=50 ,0,148.0 / 41.0,1P NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1V1 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=3 ,0,148.0 / 41.0,1V NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1V2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=12 ,0,148.0 / 41.0,1V NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1V3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=21 ,0,148.0 / 41.0,1V NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1V4 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=30 ,0,148.0 / 41.0,1V NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1V5 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=39 ,0,148.0 / 41.0,1V NA
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1V6 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=48 ,0,148.0 / 41.0,1V NA
Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P5 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=44 ",0,148.0 / 41.0,2P Gln
Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P5 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=47 ,0,148.0 / 41.0,3P Lac
Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G1 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=7 ",67,148.0 / 42.0,2G Gln
Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G6 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=52 ",67,148.0 / 42.0,2G Gln
Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2V5 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=42 ",267,148.0 / 42.0,2V Gln
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=19 ,133,148.0 / 42.0,3G Lac
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=28 ,67,148.0 / 42.0,3G Lac
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3G5 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=46 ,67,148.0 / 42.0,3G Lac
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=29 ,67,148.0 / 42.0,3P Lac
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-3P4 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mM[U-13C] | Sample Number=38 ,200,148.0 / 42.0,3P Lac
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G1 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=4 ,0,148.0 / 42.0,1G NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,0,148.0 / 42.0,1G NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=22 ,0,148.0 / 42.0,1G NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G4 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=31 ,0,148.0 / 42.0,1G NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G5 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=40 ,0,148.0 / 42.0,1G NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G6 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=49 ,0,148.0 / 42.0,1G NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P1 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=5 ,0,148.0 / 42.0,1P NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=14 ,0,148.0 / 42.0,1P NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0,148.0 / 42.0,1P NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P4 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=32 ,0,148.0 / 42.0,1P NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P5 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=41 ,0,148.0 / 42.0,1P NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P6 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=50 ,0,148.0 / 42.0,1P NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1V1 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=3 ,0,148.0 / 42.0,1V NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1V2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=12 ,0,148.0 / 42.0,1V NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1V3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=21 ,0,148.0 / 42.0,1V NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1V4 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=30 ,0,148.0 / 42.0,1V NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1V5 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=39 ,0,148.0 / 42.0,1V NA
Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1V6 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=48 ,0,148.0 / 42.0,1V NA
Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",0,148.0 / 42.0,2G Gln
Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G3 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=25 ",0,148.0 / 42.0,2G Gln
Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G4 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=34 ",0,148.0 / 42.0,2G Gln
Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G5 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=43 ",0,148.0 / 42.0,2G Gln
Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P1 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=8 ",0,148.0 / 42.0,2P Gln
Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=17 ",0,148.0 / 42.0,2P Gln
Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P3 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=26 ",0,148.0 / 42.0,2P Gln
Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P4 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=35 ",0,148.0 / 42.0,2P Gln
Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P5 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=44 ",0,148.0 / 42.0,2P Gln
Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2P6 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=53 ",0,148.0 / 42.0,2P Gln
